record_id,date,year,month,state,port_of_entry,chemical_name,quantity_kg,declared_purpose,importer_name,is_anomaly
PC001136,2020-08-25,2020,8,Gujarat,Mundra Port,Pseudoephedrine,47.9,Textile/Dye,Importer_9955,False
PC001137,2021-07-20,2021,7,Maharashtra,Nhava Sheva (JNPT),Toluene,663.3,Textile/Dye,Importer_7497,False
PC001138,2022-12-07,2022,12,Maharashtra,Nhava Sheva (JNPT),Potassium Permanganate,424.0,Pharmaceutical,Importer_4014,False
PC001139,2023-10-21,2023,10,Kerala,Cochin Port,Potassium Permanganate,900.1,Agrochemical,Importer_8735,True
PC001140,2019-06-24,2019,6,Maharashtra,Nhava Sheva (JNPT),Toluene,688.0,Pharmaceutical,Importer_5302,False
PC001141,2020-01-03,2020,1,West Bengal,Kolkata Port,Toluene,1062.6,Industrial Solvent,Importer_3694,False
PC001142,2023-08-08,2023,8,Maharashtra,Nhava Sheva (JNPT),Acetic Anhydride,475.9,Industrial Solvent,Importer_2209,False
PC001143,2018-04-14,2018,4,Gujarat,Kandla Port,Acetic Anhydride,478.5,Pharmaceutical,Importer_7367,False
PC001144,2019-02-25,2019,2,West Bengal,Kolkata Port,Pseudoephedrine,48.4,Industrial Solvent,Importer_5975,False
PC001145,2024-06-02,2024,6,Delhi,Delhi Air Cargo,Toluene,4787.6,Textile/Dye,Importer_8086,True
PC001146,2021-12-23,2021,12,Delhi,Delhi Air Cargo,Pseudoephedrine,66.5,Industrial Solvent,Importer_9302,False
PC001147,2020-02-27,2020,2,Gujarat,Mundra Port,Ephedrine,257.7,Textile/Dye,Importer_3366,True
PC001148,2020-01-25,2020,1,Kerala,Cochin Port,Toluene,625.6,Industrial Solvent,Importer_3772,False
PC001149,2021-12-22,2021,12,Gujarat,Kandla Port,Pseudoephedrine,59.0,Textile/Dye,Importer_9734,False
PC001150,2018-05-06,2018,5,Maharashtra,Nhava Sheva (JNPT),Acetic Anhydride,668.5,Pharmaceutical,Importer_9536,False
PC001151,2022-10-21,2022,10,West Bengal,Kolkata Port,Ephedrine,62.2,Pharmaceutical,Importer_1473,False
PC001152,2021-02-27,2021,2,Kerala,Cochin Port,Pseudoephedrine,79.0,Textile/Dye,Importer_7208,False
PC001153,2021-11-18,2021,11,Delhi,Delhi Air Cargo,Pseudoephedrine,88.8,Industrial Solvent,Importer_6096,False
PC001154,2021-10-06,2021,10,Delhi,Delhi Air Cargo,Pseudoephedrine,78.8,Textile/Dye,Importer_8081,False
PC001155,2019-07-07,2019,7,Tamil Nadu,Chennai Port,Toluene,727.7,Agrochemical,Importer_9224,False
PC001156,2024-03-01,2024,3,Gujarat,Kandla Port,Acetic Anhydride,544.8,Pharmaceutical,Importer_8457,False
PC001157,2024-03-16,2024,3,Maharashtra,Nhava Sheva (JNPT),Acetic Anhydride,432.2,Textile/Dye,Importer_2949,False
PC001158,2022-05-21,2022,5,Gujarat,Kandla Port,Potassium Permanganate,253.3,Textile/Dye,Importer_1792,False
PC001159,2021-11-21,2021,11,Kerala,Cochin Port,Potassium Permanganate,376.8,Agrochemical,Importer_4980,False
PC001160,2019-02-18,2019,2,Maharashtra,Nhava Sheva (JNPT),Acetic Anhydride,522.7,Industrial Solvent,Importer_5732,False
PC001161,2020-04-17,2020,4,Maharashtra,Nhava Sheva (JNPT),Ephedrine,41.2,Agrochemical,Importer_7817,False
PC001162,2018-05-03,2018,5,Kerala,Cochin Port,Ephedrine,60.1,Textile/Dye,Importer_2778,False
PC001163,2024-08-02,2024,8,Gujarat,Kandla Port,Ephedrine,36.2,Industrial Solvent,Importer_8025,False
PC001164,2019-05-04,2019,5,Tamil Nadu,Chennai Port,Potassium Permanganate,314.2,Pharmaceutical,Importer_1610,False
PC001165,2020-02-06,2020,2,Maharashtra,Nhava Sheva (JNPT),Toluene,637.0,Industrial Solvent,Importer_2551,False
PC001166,2024-09-27,2024,9,Tamil Nadu,Chennai Port,Acetic Anhydride,578.6,Textile/Dye,Importer_9222,False
PC001167,2020-11-25,2020,11,Kerala,Cochin Port,Pseudoephedrine,53.5,Textile/Dye,Importer_1478,False
PC001168,2021-04-03,2021,4,Tamil Nadu,Chennai Port,Piperonal,31.2,Industrial Solvent,Importer_4336,False
PC001169,2024-07-06,2024,7,Kerala,Cochin Port,Toluene,581.9,Industrial Solvent,Importer_8018,False
PC001170,2023-03-02,2023,3,Gujarat,Mundra Port,Potassium Permanganate,179.0,Agrochemical,Importer_1816,False
PC001171,2024-04-05,2024,4,Tamil Nadu,Chennai Port,Acetic Anhydride,586.5,Textile/Dye,Importer_8389,False
PC001172,2021-07-14,2021,7,West Bengal,Kolkata Port,Toluene,997.1,Industrial Solvent,Importer_1934,False
PC001173,2021-05-02,2021,5,Kerala,Cochin Port,Piperonal,42.6,Industrial Solvent,Importer_5878,False
PC001174,2023-03-24,2023,3,Tamil Nadu,Chennai Port,Piperonal,37.2,Agrochemical,Importer_1607,False
PC001175,2022-11-03,2022,11,Maharashtra,Nhava Sheva (JNPT),Acetic Anhydride,470.7,Textile/Dye,Importer_2018,False
PC001176,2022-06-15,2022,6,West Bengal,Kolkata Port,Potassium Permanganate,2706.1,Pharmaceutical,Importer_7901,True
PC001177,2018-12-27,2018,12,Kerala,Cochin Port,Pseudoephedrine,58.4,Agrochemical,Importer_4222,False
PC001178,2024-08-02,2024,8,Kerala,Cochin Port,Acetic Anhydride,564.1,Textile/Dye,Importer_8490,False
PC001179,2020-12-02,2020,12,Maharashtra,Nhava Sheva (JNPT),Piperonal,26.6,Textile/Dye,Importer_6070,False
PC001180,2020-09-09,2020,9,Delhi,Delhi Air Cargo,Ephedrine,42.0,Pharmaceutical,Importer_8923,False
PC001181,2023-06-24,2023,6,Tamil Nadu,Chennai Port,Piperonal,41.2,Pharmaceutical,Importer_3102,False
PC001182,2020-10-10,2020,10,West Bengal,Kolkata Port,Potassium Permanganate,313.2,Agrochemical,Importer_5536,False
PC001183,2018-08-01,2018,8,Delhi,Delhi Air Cargo,Pseudoephedrine,54.4,Textile/Dye,Importer_5138,False
PC001184,2018-11-18,2018,11,Gujarat,Mundra Port,Toluene,690.0,Textile/Dye,Importer_2820,False
PC001185,2018-06-03,2018,6,Tamil Nadu,Chennai Port,Acetic Anhydride,538.8,Textile/Dye,Importer_9458,False
PC001186,2024-01-15,2024,1,Maharashtra,Nhava Sheva (JNPT),Pseudoephedrine,61.2,Agrochemical,Importer_4893,False
PC001187,2019-03-08,2019,3,Kerala,Cochin Port,Acetic Anhydride,466.8,Pharmaceutical,Importer_8281,False
PC001188,2023-05-01,2023,5,Delhi,Delhi Air Cargo,Toluene,745.7,Pharmaceutical,Importer_7854,False
PC001189,2023-05-20,2023,5,Maharashtra,Nhava Sheva (JNPT),Ephedrine,44.0,Textile/Dye,Importer_6916,False
PC001190,2022-02-03,2022,2,Gujarat,Mundra Port,Acetic Anhydride,655.7,Textile/Dye,Importer_7863,False
PC001191,2022-03-10,2022,3,Delhi,Delhi Air Cargo,Ephedrine,38.0,Textile/Dye,Importer_2823,False
PC001192,2018-03-14,2018,3,Tamil Nadu,Chennai Port,Acetic Anhydride,398.0,Textile/Dye,Importer_7467,False
PC001193,2022-08-21,2022,8,Gujarat,Mundra Port,Pseudoephedrine,66.9,Industrial Solvent,Importer_1418,False
PC001194,2019-09-10,2019,9,Gujarat,Kandla Port,Ephedrine,298.8,Textile/Dye,Importer_5354,True
PC001195,2022-09-26,2022,9,Gujarat,Kandla Port,Acetic Anhydride,572.8,Industrial Solvent,Importer_9386,False
PC001196,2018-12-15,2018,12,Tamil Nadu,Chennai Port,Ephedrine,58.4,Pharmaceutical,Importer_1783,False
PC001197,2024-04-06,2024,4,West Bengal,Kolkata Port,Ephedrine,34.8,Industrial Solvent,Importer_2190,False
PC001198,2019-12-12,2019,12,Gujarat,Mundra Port,Toluene,948.0,Industrial Solvent,Importer_9714,False
PC001199,2021-10-15,2021,10,Tamil Nadu,Chennai Port,Acetic Anhydride,366.2,Agrochemical,Importer_3759,False
PC001200,2023-01-01,2023,1,Maharashtra,Nhava Sheva (JNPT),Ephedrine,49.3,Agrochemical,Importer_5250,False
PC001201,2020-07-05,2020,7,Gujarat,Kandla Port,Piperonal,41.2,Textile/Dye,Importer_8878,False
PC001202,2021-08-15,2021,8,Kerala,Cochin Port,Piperonal,31.8,Industrial Solvent,Importer_4478,False
PC001203,2024-10-05,2024,10,Gujarat,Mundra Port,Piperonal,34.0,Pharmaceutical,Importer_4905,False
PC001204,2022-06-14,2022,6,Delhi,Delhi Air Cargo,Acetic Anhydride,708.7,Industrial Solvent,Importer_8277,False
PC001205,2021-04-08,2021,4,Gujarat,Kandla Port,Acetic Anhydride,543.3,Industrial Solvent,Importer_5661,False
PC001206,2022-11-27,2022,11,Tamil Nadu,Chennai Port,Piperonal,22.4,Pharmaceutical,Importer_5165,False
PC001207,2023-02-27,2023,2,Gujarat,Mundra Port,Acetic Anhydride,757.1,Textile/Dye,Importer_4130,False
PC001208,2021-04-15,2021,4,Gujarat,Mundra Port,Pseudoephedrine,40.9,Textile/Dye,Importer_6012,False
PC001209,2021-10-17,2021,10,Gujarat,Mundra Port,Ephedrine,51.8,Textile/Dye,Importer_8504,False
PC001210,2022-08-08,2022,8,Maharashtra,Nhava Sheva (JNPT),Potassium Permanganate,307.3,Industrial Solvent,Importer_7002,False
PC001211,2024-06-24,2024,6,Delhi,Delhi Air Cargo,Acetic Anhydride,704.6,Pharmaceutical,Importer_2365,False
PC001212,2020-06-07,2020,6,Kerala,Cochin Port,Piperonal,41.0,Agrochemical,Importer_7393,False
PC001213,2018-05-09,2018,5,Gujarat,Kandla Port,Toluene,1202.4,Industrial Solvent,Importer_7846,False
PC001214,2018-02-20,2018,2,Gujarat,Kandla Port,Pseudoephedrine,78.6,Agrochemical,Importer_6289,False
PC001215,2019-04-20,2019,4,Kerala,Cochin Port,Potassium Permanganate,322.4,Industrial Solvent,Importer_4535,False
PC001216,2020-02-14,2020,2,Delhi,Delhi Air Cargo,Acetic Anhydride,578.3,Textile/Dye,Importer_9036,False
PC001217,2018-02-09,2018,2,Delhi,Delhi Air Cargo,Toluene,728.8,Agrochemical,Importer_7136,False
PC001218,2021-12-21,2021,12,Kerala,Cochin Port,Piperonal,35.8,Pharmaceutical,Importer_4160,False
PC001219,2024-03-24,2024,3,Gujarat,Mundra Port,Acetic Anhydride,1944.9,Agrochemical,Importer_7177,True
PC001220,2024-04-02,2024,4,West Bengal,Kolkata Port,Piperonal,46.4,Pharmaceutical,Importer_4000,False
PC001221,2021-08-16,2021,8,Tamil Nadu,Chennai Port,Ephedrine,34.2,Textile/Dye,Importer_7891,False
PC001222,2021-08-19,2021,8,Delhi,Delhi Air Cargo,Potassium Permanganate,215.1,Pharmaceutical,Importer_5307,False
PC001223,2021-03-25,2021,3,Kerala,Cochin Port,Pseudoephedrine,69.8,Textile/Dye,Importer_8218,False
PC001224,2019-09-22,2019,9,Tamil Nadu,Chennai Port,Toluene,5244.4,Industrial Solvent,Importer_5943,True
PC001225,2021-06-19,2021,6,Tamil Nadu,Chennai Port,Acetic Anhydride,402.8,Agrochemical,Importer_9619,False
PC001226,2023-07-19,2023,7,Delhi,Delhi Air Cargo,Potassium Permanganate,419.9,Pharmaceutical,Importer_8280,False
PC001227,2020-01-23,2020,1,Delhi,Delhi Air Cargo,Piperonal,41.4,Industrial Solvent,Importer_3904,False
PC001228,2022-12-26,2022,12,Tamil Nadu,Chennai Port,Piperonal,62.5,Textile/Dye,Importer_9684,False
PC001229,2021-09-16,2021,9,Kerala,Cochin Port,Pseudoephedrine,78.1,Pharmaceutical,Importer_7359,False
PC001230,2018-01-08,2018,1,Maharashtra,Nhava Sheva (JNPT),Toluene,669.3,Pharmaceutical,Importer_2170,False
PC001231,2021-06-06,2021,6,Maharashtra,Nhava Sheva (JNPT),Acetic Anhydride,437.5,Agrochemical,Importer_9292,False
PC001232,2023-09-04,2023,9,Kerala,Cochin Port,Pseudoephedrine,69.1,Pharmaceutical,Importer_1016,False
PC001233,2020-12-17,2020,12,Gujarat,Kandla Port,Pseudoephedrine,67.1,Textile/Dye,Importer_3256,False
PC001234,2019-06-10,2019,6,Maharashtra,Nhava Sheva (JNPT),Potassium Permanganate,379.4,Pharmaceutical,Importer_5313,False
PC001235,2022-02-18,2022,2,Maharashtra,Nhava Sheva (JNPT),Toluene,968.2,Agrochemical,Importer_6925,False
PC001236,2021-08-24,2021,8,Maharashtra,Nhava Sheva (JNPT),Piperonal,49.5,Industrial Solvent,Importer_1829,False
PC001237,2021-09-21,2021,9,West Bengal,Kolkata Port,Piperonal,39.4,Industrial Solvent,Importer_9758,False
PC001238,2023-06-17,2023,6,Maharashtra,Nhava Sheva (JNPT),Piperonal,34.6,Textile/Dye,Importer_2831,False
PC001239,2019-04-02,2019,4,Kerala,Cochin Port,Potassium Permanganate,327.3,Textile/Dye,Importer_2836,False
PC001240,2018-08-01,2018,8,Delhi,Delhi Air Cargo,Pseudoephedrine,75.2,Pharmaceutical,Importer_4143,False
PC001241,2021-04-15,2021,4,Maharashtra,Nhava Sheva (JNPT),Potassium Permanganate,386.3,Textile/Dye,Importer_7535,False
PC001242,2018-08-10,2018,8,Maharashtra,Nhava Sheva (JNPT),Ephedrine,45.9,Pharmaceutical,Importer_8752,False
PC001243,2019-11-06,2019,11,Gujarat,Kandla Port,Potassium Permanganate,397.5,Agrochemical,Importer_2504,False
PC001244,2018-08-20,2018,8,Tamil Nadu,Chennai Port,Ephedrine,23.8,Textile/Dye,Importer_5613,False
PC001245,2018-06-08,2018,6,Kerala,Cochin Port,Ephedrine,44.6,Pharmaceutical,Importer_5118,False
PC001246,2018-05-24,2018,5,Kerala,Cochin Port,Pseudoephedrine,57.2,Pharmaceutical,Importer_4691,False
PC001247,2018-07-06,2018,7,Gujarat,Kandla Port,Toluene,713.1,Industrial Solvent,Importer_8361,False
PC001248,2019-09-24,2019,9,Kerala,Cochin Port,Acetic Anhydride,396.2,Pharmaceutical,Importer_5600,False
PC001249,2019-06-14,2019,6,Maharashtra,Nhava Sheva (JNPT),Potassium Permanganate,290.8,Textile/Dye,Importer_9139,False
PC001250,2024-04-27,2024,4,Maharashtra,Nhava Sheva (JNPT),Acetic Anhydride,496.2,Pharmaceutical,Importer_5197,False
PC001251,2018-12-20,2018,12,Delhi,Delhi Air Cargo,Acetic Anhydride,472.5,Textile/Dye,Importer_8940,False
PC001252,2020-02-15,2020,2,Delhi,Delhi Air Cargo,Acetic Anhydride,4287.7,Agrochemical,Importer_7494,True
PC001253,2020-07-09,2020,7,Kerala,Cochin Port,Potassium Permanganate,203.4,Textile/Dye,Importer_8043,False
PC001254,2020-09-27,2020,9,Kerala,Cochin Port,Acetic Anhydride,621.8,Industrial Solvent,Importer_7833,False
PC001255,2023-10-20,2023,10,Gujarat,Kandla Port,Acetic Anhydride,435.2,Industrial Solvent,Importer_5043,False
PC001256,2021-07-04,2021,7,Gujarat,Mundra Port,Piperonal,49.4,Industrial Solvent,Importer_4267,False
PC001257,2020-09-22,2020,9,Gujarat,Kandla Port,Toluene,1200.7,Textile/Dye,Importer_9708,False
PC001258,2024-04-03,2024,4,Maharashtra,Nhava Sheva (JNPT),Piperonal,42.6,Textile/Dye,Importer_6658,False
PC001259,2018-12-22,2018,12,Gujarat,Kandla Port,Potassium Permanganate,265.9,Textile/Dye,Importer_3635,False
PC001260,2022-11-12,2022,11,Gujarat,Kandla Port,Potassium Permanganate,160.6,Agrochemical,Importer_3748,False
PC001261,2022-08-24,2022,8,Tamil Nadu,Chennai Port,Acetic Anhydride,530.1,Textile/Dye,Importer_8625,False
PC001262,2020-07-18,2020,7,Delhi,Delhi Air Cargo,Toluene,970.9,Textile/Dye,Importer_5154,False
PC001263,2019-06-19,2019,6,Gujarat,Mundra Port,Acetic Anhydride,599.2,Industrial Solvent,Importer_1910,False
PC001264,2019-08-08,2019,8,Maharashtra,Nhava Sheva (JNPT),Piperonal,45.3,Textile/Dye,Importer_1390,False
PC001265,2024-10-07,2024,10,Gujarat,Kandla Port,Pseudoephedrine,60.6,Agrochemical,Importer_4147,False
PC001266,2020-08-16,2020,8,Gujarat,Mundra Port,Piperonal,44.5,Pharmaceutical,Importer_5484,False
PC001267,2018-06-05,2018,6,Tamil Nadu,Chennai Port,Acetic Anhydride,527.7,Pharmaceutical,Importer_3644,False
PC001268,2022-12-20,2022,12,Gujarat,Kandla Port,Ephedrine,74.7,Industrial Solvent,Importer_3435,False
PC001269,2021-08-20,2021,8,Kerala,Cochin Port,Acetic Anhydride,628.6,Industrial Solvent,Importer_9212,False
PC001270,2024-11-02,2024,11,Gujarat,Mundra Port,Piperonal,50.3,Industrial Solvent,Importer_2020,False
PC001271,2018-02-09,2018,2,Kerala,Cochin Port,Pseudoephedrine,63.0,Textile/Dye,Importer_1315,False
PC001272,2020-09-01,2020,9,West Bengal,Kolkata Port,Potassium Permanganate,256.8,Pharmaceutical,Importer_8057,False
PC001273,2018-11-26,2018,11,Gujarat,Mundra Port,Acetic Anhydride,411.0,Agrochemical,Importer_7432,False
PC001274,2021-05-25,2021,5,Delhi,Delhi Air Cargo,Potassium Permanganate,233.5,Pharmaceutical,Importer_6111,False
PC001275,2024-07-19,2024,7,Tamil Nadu,Chennai Port,Acetic Anhydride,663.5,Pharmaceutical,Importer_5541,False
PC001276,2021-05-14,2021,5,Gujarat,Mundra Port,Potassium Permanganate,357.8,Textile/Dye,Importer_8769,False
PC001277,2021-11-05,2021,11,Tamil Nadu,Chennai Port,Toluene,879.2,Industrial Solvent,Importer_3791,False
PC001278,2019-03-25,2019,3,West Bengal,Kolkata Port,Ephedrine,70.5,Agrochemical,Importer_7152,False
PC001279,2019-09-07,2019,9,Kerala,Cochin Port,Acetic Anhydride,431.0,Textile/Dye,Importer_8891,False
PC001280,2019-02-12,2019,2,Gujarat,Kandla Port,Acetic Anhydride,352.5,Pharmaceutical,Importer_1693,False
PC001281,2023-04-08,2023,4,Gujarat,Kandla Port,Acetic Anhydride,453.1,Pharmaceutical,Importer_2388,False
PC001282,2023-09-03,2023,9,Gujarat,Mundra Port,Piperonal,54.3,Agrochemical,Importer_3773,False
PC001283,2022-03-04,2022,3,Maharashtra,Nhava Sheva (JNPT),Toluene,1147.9,Pharmaceutical,Importer_7518,False
PC001284,2019-09-20,2019,9,Delhi,Delhi Air Cargo,Piperonal,39.2,Agrochemical,Importer_3158,False
PC001285,2023-10-17,2023,10,West Bengal,Kolkata Port,Ephedrine,68.0,Agrochemical,Importer_4633,False
PC001286,2023-01-25,2023,1,Kerala,Cochin Port,Toluene,373.3,Agrochemical,Importer_2701,False
PC001287,2019-05-12,2019,5,Kerala,Cochin Port,Ephedrine,45.8,Agrochemical,Importer_9839,False
PC001288,2023-05-18,2023,5,West Bengal,Kolkata Port,Toluene,667.2,Industrial Solvent,Importer_8195,False
PC001289,2023-07-09,2023,7,Maharashtra,Nhava Sheva (JNPT),Ephedrine,45.1,Textile/Dye,Importer_2480,False
PC001290,2023-03-22,2023,3,Tamil Nadu,Chennai Port,Toluene,619.4,Industrial Solvent,Importer_8836,False
PC001291,2018-07-22,2018,7,Gujarat,Kandla Port,Acetic Anhydride,315.0,Agrochemical,Importer_1809,False
PC001292,2021-08-26,2021,8,Maharashtra,Nhava Sheva (JNPT),Toluene,850.4,Pharmaceutical,Importer_4905,False
PC001293,2020-05-26,2020,5,Gujarat,Mundra Port,Pseudoephedrine,73.9,Agrochemical,Importer_1368,False
PC001294,2023-09-12,2023,9,Maharashtra,Nhava Sheva (JNPT),Ephedrine,57.2,Industrial Solvent,Importer_1917,False
PC001295,2022-02-12,2022,2,Kerala,Cochin Port,Acetic Anhydride,466.5,Textile/Dye,Importer_1863,False
PC001296,2021-02-05,2021,2,Maharashtra,Nhava Sheva (JNPT),Acetic Anhydride,542.3,Textile/Dye,Importer_4038,False
PC001297,2021-06-03,2021,6,Gujarat,Kandla Port,Ephedrine,63.4,Textile/Dye,Importer_2952,False
PC001298,2021-04-09,2021,4,Kerala,Cochin Port,Piperonal,43.2,Pharmaceutical,Importer_7754,False
PC001299,2024-02-14,2024,2,Kerala,Cochin Port,Acetic Anhydride,445.4,Textile/Dye,Importer_9662,False
PC001300,2022-12-25,2022,12,Gujarat,Kandla Port,Potassium Permanganate,331.1,Pharmaceutical,Importer_7626,False
PC001301,2022-01-23,2022,1,Maharashtra,Nhava Sheva (JNPT),Pseudoephedrine,64.0,Pharmaceutical,Importer_6900,False
PC001302,2023-06-10,2023,6,Maharashtra,Nhava Sheva (JNPT),Toluene,615.2,Pharmaceutical,Importer_1870,False
PC001303,2020-09-26,2020,9,Gujarat,Kandla Port,Potassium Permanganate,335.5,Industrial Solvent,Importer_8539,False
PC001304,2024-09-23,2024,9,Maharashtra,Nhava Sheva (JNPT),Acetic Anhydride,568.9,Industrial Solvent,Importer_3594,False
PC001305,2024-05-22,2024,5,Maharashtra,Nhava Sheva (JNPT),Toluene,2351.4,Agrochemical,Importer_4894,True
PC001306,2019-03-01,2019,3,Maharashtra,Nhava Sheva (JNPT),Acetic Anhydride,597.3,Pharmaceutical,Importer_1410,False
PC001307,2023-11-17,2023,11,Gujarat,Mundra Port,Potassium Permanganate,279.2,Agrochemical,Importer_3963,False
PC001308,2021-11-20,2021,11,Tamil Nadu,Chennai Port,Toluene,749.8,Industrial Solvent,Importer_8063,False
PC001309,2020-04-19,2020,4,Maharashtra,Nhava Sheva (JNPT),Ephedrine,27.8,Industrial Solvent,Importer_4188,False
PC001310,2022-09-20,2022,9,Maharashtra,Nhava Sheva (JNPT),Pseudoephedrine,410.3,Agrochemical,Importer_7516,True
PC001311,2024-03-24,2024,3,Maharashtra,Nhava Sheva (JNPT),Toluene,721.4,Industrial Solvent,Importer_9450,False
PC001312,2020-08-24,2020,8,Gujarat,Kandla Port,Potassium Permanganate,375.8,Textile/Dye,Importer_4985,False
PC001313,2018-03-25,2018,3,Kerala,Cochin Port,Toluene,3978.9,Agrochemical,Importer_9108,True
PC001314,2021-12-08,2021,12,Tamil Nadu,Chennai Port,Potassium Permanganate,326.4,Pharmaceutical,Importer_2684,False
PC001315,2024-09-03,2024,9,Maharashtra,Nhava Sheva (JNPT),Acetic Anhydride,472.2,Industrial Solvent,Importer_2652,False
PC001316,2023-02-22,2023,2,Kerala,Cochin Port,Ephedrine,65.2,Textile/Dye,Importer_5357,False
PC001317,2020-04-27,2020,4,Kerala,Cochin Port,Potassium Permanganate,270.9,Agrochemical,Importer_5161,False
PC001318,2019-01-13,2019,1,Kerala,Cochin Port,Acetic Anhydride,315.7,Industrial Solvent,Importer_1606,False
PC001319,2021-09-13,2021,9,Kerala,Cochin Port,Ephedrine,21.8,Pharmaceutical,Importer_2305,False
PC001320,2023-02-26,2023,2,Gujarat,Mundra Port,Acetic Anhydride,523.0,Textile/Dye,Importer_5815,False
PC001321,2021-11-23,2021,11,West Bengal,Kolkata Port,Acetic Anhydride,582.9,Agrochemical,Importer_3553,False
PC001322,2022-12-18,2022,12,Maharashtra,Nhava Sheva (JNPT),Toluene,1197.6,Textile/Dye,Importer_2933,False
PC001323,2022-08-01,2022,8,Gujarat,Mundra Port,Toluene,1233.9,Industrial Solvent,Importer_3474,False
PC001324,2021-09-12,2021,9,Gujarat,Mundra Port,Acetic Anhydride,312.8,Industrial Solvent,Importer_4445,False
PC001325,2019-10-26,2019,10,Maharashtra,Nhava Sheva (JNPT),Potassium Permanganate,278.2,Pharmaceutical,Importer_5020,False
PC001326,2021-08-06,2021,8,Gujarat,Mundra Port,Potassium Permanganate,203.2,Agrochemical,Importer_3994,False
PC001327,2020-03-05,2020,3,Gujarat,Kandla Port,Pseudoephedrine,62.9,Textile/Dye,Importer_7404,False
PC001328,2021-12-23,2021,12,Delhi,Delhi Air Cargo,Acetic Anhydride,546.2,Industrial Solvent,Importer_2262,False
PC001329,2019-01-14,2019,1,West Bengal,Kolkata Port,Acetic Anhydride,457.5,Agrochemical,Importer_7947,False
PC001330,2022-12-04,2022,12,West Bengal,Kolkata Port,Pseudoephedrine,84.9,Textile/Dye,Importer_4062,False
PC001331,2020-02-16,2020,2,Gujarat,Mundra Port,Toluene,711.2,Industrial Solvent,Importer_7689,False
PC001332,2020-06-16,2020,6,Tamil Nadu,Chennai Port,Acetic Anhydride,518.0,Agrochemical,Importer_6151,False
PC001333,2022-08-19,2022,8,Gujarat,Kandla Port,Ephedrine,48.7,Agrochemical,Importer_6578,False
PC001334,2020-07-13,2020,7,Tamil Nadu,Chennai Port,Potassium Permanganate,426.9,Industrial Solvent,Importer_1026,False
PC001335,2024-03-23,2024,3,Tamil Nadu,Chennai Port,Potassium Permanganate,300.5,Industrial Solvent,Importer_5234,False
PC001336,2018-06-18,2018,6,West Bengal,Kolkata Port,Potassium Permanganate,277.5,Agrochemical,Importer_5536,False
PC001337,2020-06-18,2020,6,Kerala,Cochin Port,Acetic Anhydride,676.0,Pharmaceutical,Importer_6185,False
PC001338,2018-06-07,2018,6,West Bengal,Kolkata Port,Acetic Anhydride,409.0,Agrochemical,Importer_5855,False
PC001339,2024-01-22,2024,1,Kerala,Cochin Port,Ephedrine,59.6,Industrial Solvent,Importer_2849,False
PC001340,2022-01-14,2022,1,Tamil Nadu,Chennai Port,Ephedrine,60.8,Textile/Dye,Importer_3225,False
PC001341,2021-04-25,2021,4,Gujarat,Kandla Port,Acetic Anhydride,635.2,Industrial Solvent,Importer_7389,False
PC001342,2020-12-14,2020,12,Tamil Nadu,Chennai Port,Potassium Permanganate,236.5,Textile/Dye,Importer_9414,False
PC001343,2018-08-22,2018,8,Maharashtra,Nhava Sheva (JNPT),Acetic Anhydride,611.0,Textile/Dye,Importer_8763,False
PC001344,2020-10-12,2020,10,Kerala,Cochin Port,Toluene,747.8,Agrochemical,Importer_6610,False
PC001345,2021-11-18,2021,11,Maharashtra,Nhava Sheva (JNPT),Piperonal,57.2,Industrial Solvent,Importer_1571,False
PC001346,2021-09-08,2021,9,Kerala,Cochin Port,Piperonal,38.5,Textile/Dye,Importer_1604,False
PC001347,2020-10-16,2020,10,West Bengal,Kolkata Port,Potassium Permanganate,297.9,Textile/Dye,Importer_6674,False
PC001348,2021-07-27,2021,7,Delhi,Delhi Air Cargo,Potassium Permanganate,231.4,Agrochemical,Importer_6478,False
PC001349,2018-06-27,2018,6,Gujarat,Mundra Port,Potassium Permanganate,204.8,Pharmaceutical,Importer_6028,False
PC001350,2023-11-22,2023,11,Gujarat,Mundra Port,Toluene,778.3,Agrochemical,Importer_6608,False
PC001351,2024-07-25,2024,7,Maharashtra,Nhava Sheva (JNPT),Pseudoephedrine,432.1,Industrial Solvent,Importer_3472,True
PC001352,2021-05-09,2021,5,West Bengal,Kolkata Port,Acetic Anhydride,580.7,Textile/Dye,Importer_5268,False
PC001353,2022-12-01,2022,12,West Bengal,Kolkata Port,Piperonal,40.4,Textile/Dye,Importer_5123,False
PC001354,2024-05-09,2024,5,Gujarat,Mundra Port,Acetic Anhydride,448.5,Agrochemical,Importer_5489,False
PC001355,2019-07-06,2019,7,Tamil Nadu,Chennai Port,Piperonal,38.1,Agrochemical,Importer_1287,False
PC001356,2021-09-20,2021,9,West Bengal,Kolkata Port,Piperonal,51.9,Pharmaceutical,Importer_8162,False
PC001357,2020-03-06,2020,3,Gujarat,Kandla Port,Toluene,1011.8,Agrochemical,Importer_3785,False
PC001358,2023-01-19,2023,1,Maharashtra,Nhava Sheva (JNPT),Toluene,877.5,Textile/Dye,Importer_7274,False
PC001359,2019-07-13,2019,7,Delhi,Delhi Air Cargo,Acetic Anhydride,608.0,Pharmaceutical,Importer_7115,False
PC001360,2020-10-23,2020,10,Tamil Nadu,Chennai Port,Potassium Permanganate,283.3,Industrial Solvent,Importer_5462,False
