seizure_id,date,year,month,state,district,latitude,longitude,drug_type,quantity_kg,agency
SZ001969,2019-06-23,2019,6,Manipur,Churachandpur,24.8598,93.1882,Heroin,7.46,Customs
SZ001970,2024-01-26,2024,1,Delhi,North West Delhi,29.3707,77.3397,MDMA,2.55,BSF
SZ001971,2022-11-17,2022,11,Rajasthan,Bikaner,27.6735,73.4289,Poppy Husk,331.41,State Police
SZ001972,2018-02-21,2018,2,Tamil Nadu,Coimbatore,11.4323,78.0694,Cocaine,0.92,Coast Guard
SZ001973,2021-06-04,2021,6,Bihar,Muzaffarpur,24.7878,85.1546,Cannabis (Ganja),28.55,NCB
SZ001974,2023-04-05,2023,4,Odisha,Cuttack,20.4063,84.951,Cannabis (Ganja),27.17,Customs
SZ001975,2022-01-21,2022,1,Mizoram,Aizawl,23.5823,92.1782,Cannabis (Ganja),24.13,Coast Guard
SZ001976,2024-08-03,2024,8,Karnataka,Belagavi,15.2804,75.5377,Heroin,3.91,State Police
SZ001977,2024-08-20,2024,8,Punjab,Ludhiana,31.4516,74.6311,Charas/Hashish,13.83,Customs
SZ001978,2020-01-17,2020,1,Punjab,Ludhiana,31.3387,74.9974,Cannabis (Ganja),9.54,State Police
SZ001979,2024-09-27,2024,9,Maharashtra,Nagpur,19.4771,75.4818,Methamphetamine,0.56,NCB
SZ001980,2023-05-22,2023,5,Punjab,Amritsar,31.0454,74.7534,Poppy Husk,134.92,NCB
SZ001981,2020-11-09,2020,11,Mizoram,Champhai,23.0827,93.2963,Cannabis (Ganja),68.87,State Police
SZ001982,2021-01-21,2021,1,Delhi,New Delhi,28.3282,76.5226,Methamphetamine,6.34,NCB
SZ001983,2023-02-08,2023,2,Rajasthan,Jaisalmer,27.8109,74.9602,Methamphetamine,5.53,NCB
SZ001984,2019-10-25,2019,10,Rajasthan,Bikaner,27.0686,74.4015,Heroin,1.26,State Police
SZ001985,2024-07-18,2024,7,Karnataka,Mysuru,14.8767,76.4744,Ketamine,4.05,BSF
SZ001986,2024-04-11,2024,4,Bihar,Patna,25.698,85.8326,Cannabis (Ganja),40.07,DRI
SZ001987,2019-08-02,2019,8,Bihar,Gaya,24.5772,85.9748,Charas/Hashish,21.92,Customs
SZ001988,2024-09-17,2024,9,Maharashtra,Mumbai,19.5797,74.9302,Methamphetamine,2.95,State Police
SZ001989,2024-12-11,2024,12,Kerala,Thiruvananthapuram,10.1158,76.6683,Poppy Husk,42.44,BSF
SZ001990,2023-03-06,2023,3,Haryana,Karnal,29.1912,76.0696,Heroin,1.29,NCB
SZ001991,2023-07-11,2023,7,Manipur,Churachandpur,24.9548,93.5427,Cannabis (Ganja),127.52,NCB
SZ001992,2023-08-06,2023,8,Haryana,Sirsa,28.4616,75.5967,Opium,15.7,DRI
SZ001993,2023-03-21,2023,3,Mizoram,Champhai,22.4526,92.4039,Cocaine,0.88,DRI
SZ001994,2023-07-01,2023,7,West Bengal,North 24 Parganas,23.2545,87.6331,Methamphetamine,4.75,State Police
SZ001995,2023-01-19,2023,1,Punjab,Gurdaspur,30.7749,75.4718,Heroin,1.41,Coast Guard
SZ001996,2018-12-16,2018,12,Kerala,Kochi,11.2557,77.0124,Opium,4.31,NCB
SZ001997,2021-09-27,2021,9,Rajasthan,Kota,27.3367,75.0115,Heroin,0.38,NCB
SZ001998,2020-12-01,2020,12,Bihar,Bhagalpur,25.4094,84.9705,Charas/Hashish,2.6,State Police
SZ001999,2024-10-19,2024,10,Gujarat,Surat,22.7538,71.2976,Charas/Hashish,3.8,BSF
SZ002000,2020-04-09,2020,4,Maharashtra,Nagpur,20.5413,75.3083,Heroin,1.11,NCB
SZ002001,2022-05-26,2022,5,Maharashtra,Nagpur,19.2911,76.1875,MDMA,6.26,State Police
SZ002002,2024-04-25,2024,4,Manipur,Imphal East,24.3184,93.9347,Cannabis (Ganja),115.86,Customs
SZ002003,2023-12-27,2023,12,Punjab,Gurdaspur,30.851,75.3743,Ketamine,1.16,BSF
SZ002004,2020-03-18,2020,3,Haryana,Karnal,28.3731,76.0958,Ketamine,10.25,BSF
SZ002005,2022-06-25,2022,6,Punjab,Tarn Taran,31.6067,74.9931,Methamphetamine,0.34,Coast Guard
SZ002006,2018-09-27,2018,9,Manipur,Churachandpur,24.292,94.0523,Methamphetamine,1.44,DRI
SZ002007,2020-12-27,2020,12,Maharashtra,Mumbai,20.4479,75.1723,Cannabis (Ganja),1.07,BSF
SZ002008,2020-01-25,2020,1,Rajasthan,Kota,27.1673,73.7086,Cocaine,0.77,BSF
SZ002009,2018-07-22,2018,7,Punjab,Amritsar,30.9448,74.919,Pharmaceutical Opioids,15.97,NCB
SZ002010,2018-08-17,2018,8,Bihar,Muzaffarpur,25.7686,86.0614,Cannabis (Ganja),235.02,State Police
SZ002011,2021-08-02,2021,8,Karnataka,Bengaluru Urban,14.7067,75.2781,Methamphetamine,7.45,Customs
SZ002012,2023-06-20,2023,6,Rajasthan,Jaisalmer,26.8169,73.9947,Cannabis (Ganja),65.43,State Police
SZ002013,2018-11-21,2018,11,Kerala,Kollam,10.1711,76.3519,Cannabis (Ganja),89.13,State Police
SZ002014,2024-06-03,2024,6,Delhi,North West Delhi,28.7229,76.7231,Heroin,7.22,NCB
SZ002015,2022-11-14,2022,11,Rajasthan,Barmer,27.6389,73.5306,Cannabis (Ganja),38.78,Customs
SZ002016,2019-08-24,2019,8,Rajasthan,Barmer,27.6183,74.5856,Pharmaceutical Opioids,0.18,Customs
SZ002017,2024-07-15,2024,7,Karnataka,Mangaluru,15.8359,75.0423,Charas/Hashish,8.81,State Police
SZ002018,2020-05-07,2020,5,Karnataka,Bengaluru Urban,14.9789,75.5543,Cannabis (Ganja),80.43,State Police
SZ002019,2019-10-10,2019,10,Haryana,Sirsa,29.087,75.4017,MDMA,0.34,Customs
SZ002020,2020-01-01,2020,1,Mizoram,Lunglei,22.5397,93.1887,Cannabis (Ganja),67.49,Coast Guard
SZ002021,2019-01-05,2019,1,Delhi,North West Delhi,29.2886,77.8911,MDMA,1.69,NCB
SZ002022,2021-01-14,2021,1,Andhra Pradesh,Vijayawada,16.1921,79.9333,Cannabis (Ganja),82.49,NCB
SZ002023,2023-07-22,2023,7,Rajasthan,Jaisalmer,27.4657,74.6081,Heroin,0.49,NCB
SZ002024,2021-12-18,2021,12,Manipur,Churachandpur,25.3751,93.7048,Heroin,9.28,NCB
SZ002025,2024-01-02,2024,1,Punjab,Amritsar,30.6283,75.4382,Heroin,5.88,Customs
SZ002026,2021-12-17,2021,12,Delhi,East Delhi,27.9165,77.8109,Heroin,10.69,State Police
SZ002027,2018-04-04,2018,4,Uttar Pradesh,Kanpur,26.7822,81.5565,Cannabis (Ganja),85.79,BSF
SZ002028,2024-06-24,2024,6,Delhi,South Delhi,28.2172,76.6124,Pharmaceutical Opioids,3.95,BSF
SZ002029,2023-11-04,2023,11,Mizoram,Champhai,22.3913,93.2833,Cannabis (Ganja),66.35,DRI
SZ002030,2020-10-15,2020,10,Rajasthan,Barmer,26.3154,73.6235,MDMA,2.77,State Police
SZ002031,2023-03-16,2023,3,Delhi,North West Delhi,28.9082,77.3006,MDMA,4.59,NCB
SZ002032,2020-11-07,2020,11,Assam,Guwahati,25.8423,93.1897,Opium,0.05,State Police
SZ002033,2020-01-18,2020,1,Rajasthan,Bikaner,27.2019,75.0183,Charas/Hashish,2.07,State Police
SZ002034,2022-11-24,2022,11,Mizoram,Champhai,22.688,92.3252,Pharmaceutical Opioids,2.33,Customs
SZ002035,2018-11-25,2018,11,Punjab,Gurdaspur,31.057,75.7382,Cannabis (Ganja),185.59,State Police
SZ002036,2023-10-25,2023,10,Manipur,Churachandpur,24.6404,94.5503,MDMA,2.2,State Police
SZ002037,2019-10-01,2019,10,Haryana,Sirsa,29.2233,76.852,Methamphetamine,1.04,State Police
SZ002038,2022-10-01,2022,10,Delhi,New Delhi,27.9069,77.6525,Opium,3.16,Coast Guard
SZ002039,2023-11-01,2023,11,Rajasthan,Barmer,27.1996,73.8141,Cannabis (Ganja),94.47,NCB
SZ002040,2023-12-20,2023,12,Haryana,Sirsa,28.6512,76.3428,Poppy Husk,1.46,State Police
SZ002041,2018-10-21,2018,10,Rajasthan,Barmer,26.725,73.4578,Opium,2.77,BSF
SZ002042,2021-03-01,2021,3,Haryana,Faridabad,28.552,75.5603,Opium,0.5,NCB
SZ002043,2023-04-13,2023,4,Delhi,East Delhi,29.3014,76.3877,Cannabis (Ganja),22.09,NCB
SZ002044,2023-10-22,2023,10,West Bengal,North 24 Parganas,22.6517,87.969,Cannabis (Ganja),320.27,NCB
SZ002045,2024-01-19,2024,1,Delhi,New Delhi,29.0766,77.225,Cannabis (Ganja),716.32,Customs
SZ002046,2023-05-07,2023,5,Rajasthan,Jaisalmer,27.2206,74.2925,Poppy Husk,103.62,NCB
SZ002047,2019-10-26,2019,10,Delhi,New Delhi,28.8902,77.0532,Cannabis (Ganja),349.3,Customs
SZ002048,2022-12-16,2022,12,Kerala,Kollam,10.1634,75.7255,Opium,3.44,State Police
SZ002049,2022-01-10,2022,1,Haryana,Sirsa,29.4367,76.4498,Opium,10.8,Customs
SZ002050,2021-06-08,2021,6,Punjab,Ferozepur,30.5221,74.9292,Pharmaceutical Opioids,11.66,State Police
SZ002051,2022-02-17,2022,2,Haryana,Karnal,28.6449,76.5473,Cocaine,3.25,NCB
SZ002052,2019-06-16,2019,6,Madhya Pradesh,Indore,22.5979,78.7703,Cannabis (Ganja),145.79,NCB
SZ002053,2021-10-09,2021,10,Delhi,East Delhi,29.2873,76.9453,Cocaine,1.02,BSF
SZ002054,2021-03-10,2021,3,Jammu and Kashmir,Jammu,33.2774,76.1657,Methamphetamine,24.85,NCB
SZ002055,2019-09-16,2019,9,Kerala,Thiruvananthapuram,10.3356,75.9569,Methamphetamine,33.42,NCB
SZ002056,2019-07-06,2019,7,West Bengal,Malda,22.4466,87.6815,Methamphetamine,8.47,NCB
SZ002057,2018-05-19,2018,5,Delhi,East Delhi,27.9041,77.3259,Pharmaceutical Opioids,5.07,NCB
SZ002058,2024-07-17,2024,7,Karnataka,Bengaluru Urban,14.9192,75.7088,Opium,6.85,NCB
SZ002059,2019-06-14,2019,6,Odisha,Ganjam,20.9975,85.6563,MDMA,0.52,NCB
SZ002060,2021-02-06,2021,2,West Bengal,Malda,22.7264,87.3304,Poppy Husk,34.69,DRI
SZ002061,2022-01-03,2022,1,Bihar,Bhagalpur,24.4766,85.4013,Methamphetamine,8.13,BSF
SZ002062,2018-10-26,2018,10,Delhi,New Delhi,28.7715,76.6793,Heroin,4.26,NCB
SZ002063,2021-01-02,2021,1,Rajasthan,Bikaner,26.8802,73.4764,Heroin,1.8,State Police
SZ002064,2022-04-10,2022,4,Maharashtra,Thane,20.4537,75.2369,Cocaine,0.43,NCB
SZ002065,2022-10-03,2022,10,Gujarat,Porbandar,22.8879,71.923,Methamphetamine,6.99,Customs
SZ002066,2023-07-05,2023,7,Assam,Dibrugarh,25.6311,93.6751,Pharmaceutical Opioids,0.81,BSF
SZ002067,2021-12-01,2021,12,Kerala,Thiruvananthapuram,10.8697,76.002,Heroin,0.25,State Police
SZ002068,2018-10-20,2018,10,Karnataka,Belagavi,14.843,76.0859,Heroin,1.36,State Police
SZ002069,2018-04-21,2018,4,Uttar Pradesh,Lucknow,27.2316,80.49,Cannabis (Ganja),57.58,NCB
SZ002070,2021-04-14,2021,4,Delhi,South Delhi,28.6707,76.9303,Cocaine,0.76,NCB
SZ002071,2024-04-05,2024,4,Tamil Nadu,Madurai,11.8157,78.5346,Cocaine,2.04,State Police
SZ002072,2022-01-13,2022,1,Jammu and Kashmir,Baramulla,34.2623,76.2271,Cannabis (Ganja),62.1,NCB
SZ002073,2022-12-21,2022,12,Punjab,Amritsar,31.622,75.6949,Pharmaceutical Opioids,6.76,State Police
SZ002074,2024-05-06,2024,5,Karnataka,Mysuru,15.1657,75.781,Heroin,16.23,NCB
SZ002075,2024-09-24,2024,9,Madhya Pradesh,Indore,23.1643,78.9386,Poppy Husk,254.08,State Police
SZ002076,2019-12-10,2019,12,Assam,Cachar,26.5207,92.626,Methamphetamine,0.31,NCB
SZ002077,2024-03-18,2024,3,Andhra Pradesh,Vijayawada,15.2365,80.1851,Charas/Hashish,2.28,NCB
SZ002078,2024-02-04,2024,2,Haryana,Gurugram,29.1258,75.5773,Methamphetamine,8.61,Customs
SZ002079,2021-11-02,2021,11,Rajasthan,Jodhpur,27.0854,74.0643,Pharmaceutical Opioids,7.25,State Police
SZ002080,2024-02-07,2024,2,Delhi,North West Delhi,28.4829,77.7186,Cannabis (Ganja),227.0,NCB
SZ002081,2021-08-11,2021,8,Punjab,Gurdaspur,30.8776,75.1691,Cannabis (Ganja),74.19,State Police
SZ002082,2022-11-25,2022,11,Maharashtra,Thane,19.3162,76.1921,Cannabis (Ganja),64.18,NCB
SZ002083,2018-04-13,2018,4,Assam,Guwahati,25.8259,93.6991,Cannabis (Ganja),290.37,State Police
SZ002084,2020-09-05,2020,9,Gujarat,Porbandar,22.8576,70.4635,MDMA,0.19,NCB
SZ002085,2021-09-06,2021,9,Rajasthan,Bikaner,27.4387,74.3472,Cannabis (Ganja),6.07,Coast Guard
SZ002086,2023-05-05,2023,5,Manipur,Chandel,25.1877,93.4499,Poppy Husk,79.51,Customs
SZ002087,2021-11-18,2021,11,Bihar,Muzaffarpur,25.294,84.8877,MDMA,1.59,State Police
SZ002088,2022-11-06,2022,11,Delhi,South Delhi,28.7743,77.7337,Cannabis (Ganja),109.81,NCB
SZ002089,2021-07-17,2021,7,Manipur,Imphal East,24.082,94.1167,Heroin,1.06,Coast Guard
SZ002090,2021-06-14,2021,6,Punjab,Ludhiana,30.9996,75.7968,Methamphetamine,0.87,State Police
SZ002091,2024-05-15,2024,5,Kerala,Kozhikode,10.8033,76.4915,Heroin,2.51,NCB
SZ002092,2023-02-08,2023,2,Gujarat,Kutch,21.5933,71.5278,Methamphetamine,4.85,BSF
SZ002093,2021-01-22,2021,1,Madhya Pradesh,Bhopal,22.4813,78.9559,Opium,5.12,Customs
SZ002094,2024-08-10,2024,8,Jammu and Kashmir,Poonch,33.1311,75.8943,Opium,3.06,BSF
SZ002095,2021-06-15,2021,6,Rajasthan,Jodhpur,26.8282,74.187,Charas/Hashish,0.05,Coast Guard
SZ002096,2024-01-11,2024,1,Andhra Pradesh,Vijayawada,16.6509,79.2829,Heroin,2.43,NCB
SZ002097,2019-12-05,2019,12,Haryana,Gurugram,29.0579,76.8394,Cannabis (Ganja),63.68,NCB
SZ002098,2018-02-17,2018,2,Karnataka,Belagavi,16.0015,76.1161,Cocaine,4.91,Customs
SZ002099,2021-12-01,2021,12,Maharashtra,Mumbai,19.8998,75.4694,Charas/Hashish,7.66,NCB
SZ002100,2024-09-14,2024,9,Haryana,Sirsa,28.8798,76.757,Poppy Husk,275.96,State Police
SZ002101,2021-05-03,2021,5,Kerala,Kochi,10.8408,75.6534,Poppy Husk,54.07,State Police
SZ002102,2023-12-15,2023,12,Uttar Pradesh,Lucknow,26.3899,81.309,Heroin,0.06,Coast Guard
SZ002103,2019-07-20,2019,7,Delhi,New Delhi,28.0422,76.9994,Poppy Husk,418.26,DRI
SZ002104,2022-12-26,2022,12,Gujarat,Bhavnagar,22.2707,71.8761,Methamphetamine,4.37,State Police
SZ002105,2023-06-23,2023,6,Jammu and Kashmir,Poonch,33.0616,77.0748,Opium,12.7,State Police
SZ002106,2024-11-25,2024,11,Maharashtra,Thane,20.5125,76.3097,Pharmaceutical Opioids,17.27,NCB
SZ002107,2024-07-11,2024,7,Telangana,Warangal,17.3532,78.6628,Cocaine,2.5,Customs
SZ002108,2018-11-06,2018,11,Bihar,Bhagalpur,24.5267,84.6411,Methamphetamine,5.7,State Police
SZ002109,2020-11-14,2020,11,Assam,Cachar,26.7846,93.3601,MDMA,0.75,BSF
SZ002110,2018-08-04,2018,8,Manipur,Imphal East,24.5912,93.2053,Methamphetamine,6.48,NCB
SZ002111,2021-12-12,2021,12,Assam,Cachar,26.7318,92.459,Opium,31.96,Customs
SZ002112,2024-07-16,2024,7,Bihar,Muzaffarpur,25.3653,84.946,Heroin,1.28,DRI
SZ002113,2021-11-23,2021,11,Gujarat,Bhavnagar,22.851,71.2549,Opium,29.28,NCB
SZ002114,2022-05-08,2022,5,Jammu and Kashmir,Srinagar,33.136,76.636,Pharmaceutical Opioids,2.1,State Police
SZ002115,2020-12-07,2020,12,Mizoram,Champhai,22.6571,92.2673,Heroin,0.73,State Police
SZ002116,2023-03-21,2023,3,Bihar,Bhagalpur,24.9344,85.6806,Heroin,15.25,Customs
SZ002117,2024-07-13,2024,7,Gujarat,Bhavnagar,22.1841,71.6845,Methamphetamine,2.38,State Police
SZ002118,2019-11-27,2019,11,Manipur,Imphal West,25.3969,94.2092,Pharmaceutical Opioids,12.49,DRI
SZ002119,2024-03-13,2024,3,Rajasthan,Barmer,27.2285,73.9705,Cannabis (Ganja),289.1,State Police
SZ002120,2018-09-07,2018,9,Uttar Pradesh,Varanasi,26.7205,80.7634,Charas/Hashish,9.61,Customs
SZ002121,2019-05-27,2019,5,Rajasthan,Barmer,27.1739,74.7539,Heroin,3.52,Customs
SZ002122,2022-12-10,2022,12,Haryana,Faridabad,28.7041,75.509,Cannabis (Ganja),10.27,State Police
SZ002123,2020-09-03,2020,9,Andhra Pradesh,Guntur,15.9261,79.4221,Cannabis (Ganja),50.2,NCB
SZ002124,2021-06-16,2021,6,Telangana,Nizamabad,17.8806,79.7656,Heroin,1.38,NCB
SZ002125,2021-12-12,2021,12,Maharashtra,Pune,20.4819,75.0431,Cocaine,2.27,Customs
SZ002126,2023-12-23,2023,12,Maharashtra,Pune,20.099,75.1378,MDMA,1.79,NCB
SZ002127,2020-06-03,2020,6,Delhi,East Delhi,29.1572,77.4859,Methamphetamine,1.69,DRI
SZ002128,2020-10-01,2020,10,Karnataka,Mangaluru,15.8202,76.1792,Poppy Husk,109.73,Customs
SZ002129,2024-12-05,2024,12,Kerala,Kozhikode,10.7646,76.806,Heroin,0.31,Coast Guard
SZ002130,2020-12-14,2020,12,Uttar Pradesh,Kanpur,26.2737,80.7296,MDMA,0.37,State Police
SZ002131,2024-10-26,2024,10,Mizoram,Aizawl,22.8342,92.7933,Cannabis (Ganja),7.77,NCB
SZ002132,2023-12-03,2023,12,Punjab,Amritsar,30.8448,74.7012,MDMA,0.85,NCB
SZ002133,2024-11-14,2024,11,Delhi,New Delhi,29.1261,76.6278,Heroin,0.48,NCB
SZ002134,2024-04-19,2024,4,Jammu and Kashmir,Srinagar,33.3579,76.855,Heroin,1.66,Customs
SZ002135,2021-11-05,2021,11,Rajasthan,Jodhpur,26.2436,74.5696,Heroin,2.34,NCB
SZ002136,2023-09-21,2023,9,Delhi,East Delhi,28.942,77.326,Cocaine,0.83,NCB
SZ002137,2018-06-06,2018,6,Punjab,Gurdaspur,31.6048,75.6667,Charas/Hashish,3.4,State Police
SZ002138,2020-09-08,2020,9,Jammu and Kashmir,Jammu,33.3086,77.1702,Heroin,3.35,NCB
SZ002139,2020-07-06,2020,7,Mizoram,Aizawl,23.3295,92.8763,Methamphetamine,1.7,State Police
SZ002140,2020-09-12,2020,9,Tamil Nadu,Madurai,10.4531,79.4448,Heroin,10.53,NCB
SZ002141,2020-03-07,2020,3,Uttar Pradesh,Agra,26.4722,80.3119,Methamphetamine,1.32,NCB
SZ002142,2020-10-21,2020,10,Haryana,Sirsa,29.5784,75.3329,Charas/Hashish,3.3,BSF
SZ002143,2024-05-03,2024,5,Manipur,Imphal East,24.2887,93.655,Poppy Husk,407.21,Coast Guard
SZ002144,2023-08-04,2023,8,Gujarat,Porbandar,22.6534,71.5731,Cannabis (Ganja),72.53,State Police
SZ002145,2019-05-27,2019,5,Maharashtra,Thane,19.2822,74.9781,Cannabis (Ganja),245.82,Customs
SZ002146,2024-10-10,2024,10,Punjab,Ferozepur,31.3097,75.8478,Heroin,0.96,State Police
SZ002147,2021-08-07,2021,8,Delhi,North West Delhi,28.0315,77.5502,Cannabis (Ganja),49.08,NCB
SZ002148,2019-08-13,2019,8,Telangana,Nizamabad,18.6034,78.9992,Cannabis (Ganja),87.11,State Police
SZ002149,2022-03-12,2022,3,Kerala,Kollam,11.2264,75.6579,Cannabis (Ganja),33.8,NCB
SZ002150,2023-03-16,2023,3,Uttar Pradesh,Ghaziabad,26.0565,80.1824,Charas/Hashish,2.91,NCB
SZ002151,2022-02-12,2022,2,Rajasthan,Barmer,26.4533,74.0236,Heroin,8.98,DRI
SZ002152,2018-05-10,2018,5,Mizoram,Champhai,23.9031,92.8205,Methamphetamine,0.44,NCB
SZ002153,2021-09-26,2021,9,Mizoram,Champhai,22.4879,92.6397,Pharmaceutical Opioids,3.51,State Police
SZ002154,2020-08-26,2020,8,Assam,Dibrugarh,26.7312,92.2975,Cannabis (Ganja),839.31,NCB
SZ002155,2020-12-26,2020,12,Gujarat,Porbandar,22.9055,71.0954,Charas/Hashish,5.49,Customs
SZ002156,2018-12-02,2018,12,Manipur,Chandel,24.4578,93.8366,Cannabis (Ganja),302.73,NCB
SZ002157,2022-10-17,2022,10,West Bengal,Malda,22.99,87.4863,Heroin,0.21,Customs
SZ002158,2018-02-25,2018,2,Karnataka,Belagavi,15.1352,75.9779,Heroin,1.93,NCB
SZ002159,2021-12-10,2021,12,Haryana,Faridabad,29.1297,76.2327,Cocaine,2.91,BSF
SZ002160,2019-11-25,2019,11,West Bengal,Malda,23.7853,87.4015,Cannabis (Ganja),33.6,NCB
SZ002161,2018-10-06,2018,10,Assam,Karimganj,25.9503,92.3594,Heroin,5.23,BSF
SZ002162,2024-10-25,2024,10,West Bengal,North 24 Parganas,22.6811,88.3863,Pharmaceutical Opioids,8.47,State Police
SZ002163,2020-05-03,2020,5,Maharashtra,Nagpur,19.3786,75.0498,Methamphetamine,10.99,BSF
SZ002164,2021-05-21,2021,5,Manipur,Imphal West,24.8718,93.4927,MDMA,2.5,BSF
SZ002165,2018-09-14,2018,9,Assam,Karimganj,26.4915,93.4141,Cannabis (Ganja),125.5,NCB
SZ002166,2019-11-16,2019,11,Bihar,Muzaffarpur,25.7327,84.5285,Heroin,1.17,BSF
SZ002167,2018-09-17,2018,9,Delhi,New Delhi,28.4794,77.5697,Pharmaceutical Opioids,3.88,Customs
SZ002168,2022-01-18,2022,1,Rajasthan,Kota,26.862,74.9561,Methamphetamine,1.92,State Police
SZ002169,2019-12-16,2019,12,Mizoram,Aizawl,23.9067,93.1869,Methamphetamine,7.36,NCB
SZ002170,2018-02-25,2018,2,Uttar Pradesh,Kanpur,26.6922,80.3648,Heroin,7.04,NCB
SZ002171,2024-01-04,2024,1,West Bengal,North 24 Parganas,22.7157,87.168,Heroin,7.12,NCB
SZ002172,2022-01-07,2022,1,Karnataka,Belagavi,15.7086,75.7751,Methamphetamine,2.27,Coast Guard
SZ002173,2023-02-18,2023,2,West Bengal,Nadia,22.7275,87.3187,Methamphetamine,4.54,Customs
SZ002174,2023-08-17,2023,8,Bihar,Gaya,25.5074,85.1674,Cannabis (Ganja),92.23,Customs
SZ002175,2022-01-22,2022,1,Maharashtra,Pune,20.2477,75.6899,Cocaine,0.92,Customs
SZ002176,2021-10-19,2021,10,West Bengal,Malda,23.2277,87.1975,Opium,6.45,BSF
SZ002177,2023-03-05,2023,3,Delhi,New Delhi,28.3746,76.3993,Poppy Husk,226.14,NCB
SZ002178,2018-05-09,2018,5,Rajasthan,Barmer,26.5927,73.5204,Cannabis (Ganja),31.94,NCB
SZ002179,2019-04-17,2019,4,Gujarat,Kutch,21.7294,71.4536,Pharmaceutical Opioids,5.95,State Police
SZ002180,2023-07-20,2023,7,Punjab,Ferozepur,31.0052,75.9615,Poppy Husk,53.05,State Police
SZ002181,2022-01-27,2022,1,Delhi,South Delhi,29.2046,76.3245,MDMA,0.11,State Police
SZ002182,2020-06-12,2020,6,Uttar Pradesh,Varanasi,27.3382,80.5144,Cannabis (Ganja),95.41,Customs
SZ002183,2024-01-19,2024,1,Tamil Nadu,Chennai,11.2621,79.4494,MDMA,6.29,NCB
SZ002184,2023-09-08,2023,9,Punjab,Ludhiana,30.8836,75.9692,Opium,2.76,NCB
SZ002185,2023-09-09,2023,9,Gujarat,Kutch,22.4353,71.7071,Cannabis (Ganja),65.52,NCB
SZ002186,2021-02-16,2021,2,Delhi,East Delhi,28.9648,76.8786,Heroin,5.24,State Police
SZ002187,2022-11-02,2022,11,Maharashtra,Thane,19.3977,75.9368,Pharmaceutical Opioids,14.67,DRI
SZ002188,2022-11-05,2022,11,Punjab,Gurdaspur,31.8492,75.6113,MDMA,1.14,NCB
SZ002189,2019-11-25,2019,11,Mizoram,Lunglei,22.4362,92.5879,Methamphetamine,1.21,NCB
SZ002190,2021-07-14,2021,7,Odisha,Bhubaneswar,21.2261,84.8881,MDMA,0.41,State Police
SZ002191,2024-09-13,2024,9,Assam,Guwahati,26.2747,92.5048,Heroin,1.26,BSF
SZ002192,2021-06-13,2021,6,Karnataka,Mysuru,15.4732,76.3366,Heroin,3.45,State Police
SZ002193,2019-03-07,2019,3,Rajasthan,Jaisalmer,27.5647,73.573,MDMA,3.46,Customs
SZ002194,2019-06-14,2019,6,Andhra Pradesh,Anantapur,15.2867,80.3675,Cocaine,3.82,BSF
SZ002195,2019-01-07,2019,1,Jammu and Kashmir,Jammu,34.2007,75.8257,Cannabis (Ganja),14.19,State Police
SZ002196,2021-06-25,2021,6,Haryana,Faridabad,28.4318,75.8629,Cannabis (Ganja),47.99,NCB
SZ002197,2018-12-25,2018,12,Bihar,Gaya,24.775,84.9259,Cocaine,1.69,NCB
SZ002198,2018-06-20,2018,6,Mizoram,Aizawl,23.2033,92.4782,Cannabis (Ganja),102.8,BSF
SZ002199,2021-11-24,2021,11,Andhra Pradesh,Visakhapatnam,16.0591,79.6119,Cannabis (Ganja),107.58,NCB
SZ002200,2018-08-09,2018,8,Maharashtra,Nagpur,19.2346,74.9987,Opium,21.01,NCB
SZ002201,2018-09-01,2018,9,Rajasthan,Jodhpur,27.6935,74.4249,Ketamine,0.67,DRI
SZ002202,2024-11-05,2024,11,Maharashtra,Thane,19.5429,75.2457,Cannabis (Ganja),727.13,NCB
SZ002203,2021-05-01,2021,5,Rajasthan,Bikaner,27.5658,74.3436,MDMA,0.05,Customs
SZ002204,2024-01-03,2024,1,Kerala,Kozhikode,11.2007,75.6245,Opium,12.81,State Police
SZ002205,2022-04-02,2022,4,Karnataka,Bengaluru Urban,15.3995,75.8508,Charas/Hashish,0.91,State Police
SZ002206,2021-10-24,2021,10,Andhra Pradesh,Anantapur,15.9517,79.2542,MDMA,7.1,Customs
SZ002207,2018-07-22,2018,7,Punjab,Amritsar,31.017,74.7365,Methamphetamine,4.76,NCB
SZ002208,2024-01-25,2024,1,Manipur,Churachandpur,24.3339,93.8507,Poppy Husk,40.24,State Police
SZ002209,2021-10-18,2021,10,Andhra Pradesh,Guntur,16.396,80.0789,Poppy Husk,40.45,NCB
SZ002210,2024-04-22,2024,4,Jammu and Kashmir,Baramulla,34.0731,75.9516,Heroin,1.41,NCB
SZ002211,2023-01-21,2023,1,Uttar Pradesh,Varanasi,26.1365,80.2631,Heroin,6.94,State Police
SZ002212,2020-01-17,2020,1,Mizoram,Champhai,22.9197,93.2839,Cannabis (Ganja),333.53,State Police
SZ002213,2023-09-15,2023,9,Rajasthan,Barmer,27.6626,74.0837,Opium,0.76,Customs
SZ002214,2024-04-16,2024,4,Jammu and Kashmir,Srinagar,33.4441,77.1412,Methamphetamine,7.63,State Police
SZ002215,2019-01-10,2019,1,Madhya Pradesh,Gwalior,22.7202,79.438,Charas/Hashish,1.23,Customs
SZ002216,2019-03-10,2019,3,Kerala,Kochi,10.7444,76.9557,Methamphetamine,0.13,NCB
